component_name,file_name,open_mode,closed,read,write,rewrite,start,release,delete,sort,merge,optional,instance
CPCB9100,CLI-BENE-EXTRACT,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCB9100,CLO-BENE-EXTRACT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CPCB9100,CLO-ERROR-REPORT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9110,CLI-PROCESS-ACTIVITY-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCB9110,SORT-FILE,,No,No,No,No,No,No,No,Yes,No,No,Columbus
CPCB9111,I-UPDATES-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCB9111,REPORT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CPCB9112,I-UPDATES-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCB9112,REPORT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CPCB9250,CLI-CLAIMS-DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCB9250,CLO-REPORT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9255,CLI-CLAIMS-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCB9255,CLO-REPORT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9300,CLI-DATE-CARD-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCB9300,PRINT-MSTR,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9300,PRINT-HSTR,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9300,PRINT-LIAB,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9300,PRINT-ERR,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9500,CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9530,CLI-GENERIC-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCB9530,CLI-SICK-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCB9530,CLI-GEN-SICK-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCB9530,CLI-ACCIDENT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCB9600,CLI-H-IND-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCB9600,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9650,CLMSHT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCB9650,MOBIUS-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9700,CLO-USER-AUDIT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9700,CLO-USER-ATTRIB-AUDIT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9700,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9900,CLI-CLAIM-COUNT,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCB9900,CLI-CURRENT-NUMBER,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCB9900,CLI-COL-DENTAL-VSAM,INPUT,No,No,No,No,No,No,No,No,No,No,Columbus
CPCB9900,CLI-NY-DENTAL-VSAM,INPUT,No,No,No,No,No,No,No,No,No,No,Columbus
CPCB9900,CLO-CLAIM-COUNT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9900,CLO-CURRENT-NUMBER,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9900,CLO-CLAIM-NUMBERS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9910,CLI-CLAIM-NUMBERS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCB9910,CLO-CLAIM-NUMBERS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCB9998,OUT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCBD882,PARM-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCBD882,PRINT-FILE1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCBD882,PRINT-FILE2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCBM882,PARM-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CPCBM882,PRINT-FILE1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCBM882,PRINT-FILE2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CPCBPROV,BAD-STATE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CRCB0030,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
CRCB0030,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0060,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0060,WORK03,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0060,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
CRCB0060,WORK02,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0060,WORK04,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0070,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0075,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0075,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0100,CLFORMCB-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0100,CRCCWEXD-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0100,CRCCWEXS-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0100,WEXDCNTL-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0100,WEXSCNTL-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0110,CRCCWEXD-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0110,WEXDREPT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0110,DATECRD,INPUT,No,Yes,No,No,No,No,No,No,No,No,Columbus
CRCB0111,CRCCWEXS-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0111,WEXSREPT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0111,WEXSCNTL-FILE,INPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0112,CRCCWEXS-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0112,WEXSREPT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0112,WEXSCNTL-FILE,INPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0454,CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CRCB0500,DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CRCB0500,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CRCB0500,CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CRCB0500,CLO-TOTAL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CRCB0501,CLI-STD-CLAIMS-EXTRACT,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0502,DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CRCB0502,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CRCB0502,CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CRCB0502,CLO-TOTAL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CRCB0503,CLI-STD-CLAIMS-EXTRACT,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0504,CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CRCB0900,CLI-POLICY-EXTRACT,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CRCB0910,CLI-POLICY-EXTRACT,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CRCB0915,CLI-GROUP-EXTRACT,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CRCB0920,CLI-POLICY-EXTRACT,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CRCB0932,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0932,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0997,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CRCB0998,CONTROL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
CRCB0998,TRANSACTION-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRCB0998,BACKOUT-FILE,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
CRCB0998,REJECT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CRCB0998,REPORT-FILE,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
CRCB0999,ERROR-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CRFBAL1B,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CRFBAL1B,CRF-FY-NOAGE-ORI,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFBAL1B,CRF-FY-NOAGE-CNV,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFBAL1B,POINTS-OUT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFBAL2B,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CRFBAL2B,CRF-FY-AGEBND-ORI,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFBAL2B,CRF-FY-AGEBND-CNV,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFBAL2B,POINTS-OUT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFBAL3B,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CRFBAL3B,CRF-RN-AGEBND-ORI,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFBAL3B,CRF-RN-AGEBND-CNV,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFBAL3B,POINTS-OUT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFBALNC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CRFBALNC,POINTS-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFBLDTL,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
CRFBLDTL,POINTS-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFUNCNV,PRINT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFUNCNV,CRF-FY-NOAGE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFUNCNV,CRF-FY-NOAGE-OUT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFUNCNV,CRF-FYI-AGEBND,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFUNCNV,CRF-FYO-AGEBND,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFUNCNV,CRF-RNI-AGEBND,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFUNCNV,CRF-RNO-AGEBND,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFUNCNV,CRF-LVL4142-FILE,I-O,Yes,No,No,No,No,No,No,No,No,No,Columbus
CRFUNCNV,CRF-AGEBAND-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CTCB0050,PARM-INPUT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CTCB0050,INPUT-REQUEST-FILE-V,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CTCB0050,INPUT-REQUEST-FILE-F,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CTCB0050,INPUT-PHS-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CTCB0050,OUT-FULLDCNT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CTCB0100,PARM-INPUT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CTCB0100,INPUT-REQUEST-FILE-V,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CTCB0100,INPUT-REQUEST-FILE-F,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CTCB0100,CMD-LINE-CARD,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CTCB0100,CMD-LINE-UPD-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CTCB0100,OUT-REQUEST-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CTCB0150,PARM-INPUT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CTCB0150,INPUT-REQUEST-FILE-V,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
CTCB0150,INPUT-REQUEST-FILE-F,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
